Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
84,251.801666,-1.951963,251.801695,-1.951986,261,43,260.481,42.598,1,+11773.9,1.0000,+229.582,D.N.,-10.1773,+0.0212,0,B,28.276484,20.017511,39.804338,21.773216,49.778764,0.000000,29.921958,20.376465,5,5,5,0,8,15,79.04,0,502,4.89,/Users/spicyboiii/Desktop/M12_V.fits
85,251.781202,-1.952019,251.781198,-1.952001,630,42,630.077,42.336,1,+5144.85,1.0000,+136.603,D.N.,-9.2784,+0.0288,0,B,21.071774,13.786797,28.245053,13.212037,36.084574,0.000000,22.479415,11.703948,5,5,5,0,8,15,79.04,0,500,3.17,/Users/spicyboiii/Desktop/M12_V.fits
86,251.806380,-1.951797,251.806371,-1.951786,176,46,176.159,46.199,1,+145773,1.0000,+609.568,D.N.,-12.9092,+0.0045,0,B,62.516397,41.391292,82.376615,35.382790,98.455728,0.000000,53.976388,47.838543,5,5,5,0,8,15,79.04,0,500,3.34,/Users/spicyboiii/Desktop/M12_V.fits
87,251.804882,-1.952074,251.804831,-1.952054,203,41,203.936,41.363,1,+137638,1.0000,+914.075,D.N.,-12.8468,+0.0072,0,B,81.334450,64.679812,143.858703,32.147991,219.352128,0.000000,165.754792,84.152661,5,5,5,0,8,15,79.04,0,503,3.70,/Users/spicyboiii/Desktop/M12_V.fits
88,251.788578,-1.951964,251.788610,-1.951921,497,43,496.427,43.761,1,+4638.19,1.0000,+720.945,D.N.,-9.1659,+0.1688,0,B,38.373138,16.981870,133.033196,14.371050,304.734652,0.000000,274.436527,72.284146,5,5,5,0,8,15,79.04,0,502,3.67,/Users/spicyboiii/Desktop/M12_V.fits
89,251.798061,-1.952019,251.797723,-1.952196,326,42,332.097,38.796,1,+10545.4,1.0000,+328.122,D.N.,-10.0577,+0.0338,0,B,28.754170,19.625377,92.107025,18.314997,229.505681,0.000000,210.421851,31.386212,5,5,5,0,8,15,79.04,0,502,11.68,/Users/spicyboiii/Desktop/M12_V.fits
90,251.744988,-1.951908,251.744983,-1.951889,1283,44,1283.099,44.357,1,+693.310,1.0000,+34.3603,D.N.,-7.1023,+0.0538,0,B,9.848682,9.454647,11.339587,8.926930,13.261531,0.000000,6.883021,2.224156,5,5,5,0,8,15,79.04,0,504,3.56,/Users/spicyboiii/Desktop/M12_V.fits
91,251.812480,-1.951908,251.812553,-1.951859,66,44,64.693,44.883,1,+13621.4,1.0000,+318.344,D.N.,-10.3356,+0.0254,0,B,45.420723,38.973534,57.217838,30.331774,66.366570,0.000000,33.658474,29.834979,5,5,5,0,8,15,79.04,0,503,3.71,/Users/spicyboiii/Desktop/M12_V.fits
92,251.804162,-1.951852,251.804833,-1.952054,216,45,203.884,41.359,1,+137138,1.0000,+913.801,D.N.,-12.8429,+0.0072,0,B,81.334450,64.679812,143.858703,29.329735,219.352128,0.000000,165.754792,84.152661,5,5,5,0,8,15,79.04,0,503,3.81,/Users/spicyboiii/Desktop/M12_V.fits
93,251.763178,-1.951742,251.763352,-1.951674,955,47,951.869,48.228,1,+6622.35,1.0000,+85.4964,D.N.,-9.5525,+0.0140,0,B,11.730529,11.318144,12.513005,10.007388,13.013957,0.000000,3.579533,2.642907,5,5,5,0,8,15,79.04,0,507,3.32,/Users/spicyboiii/Desktop/M12_V.fits
94,251.812813,-1.951852,251.812551,-1.951859,60,45,64.715,44.884,1,+13443.2,1.0000,+318.064,D.N.,-10.3213,+0.0257,0,B,45.420723,38.973534,57.217838,30.263208,66.366570,0.000000,33.658474,29.834979,5,5,5,0,8,15,79.04,0,503,4.31,/Users/spicyboiii/Desktop/M12_V.fits
95,251.795787,-1.951742,251.795786,-1.951759,367,47,367.027,46.688,1,+15093.0,1.0000,+176.799,D.N.,-10.4469,+0.0127,0,B,21.802046,18.110117,30.589867,17.241663,38.609587,0.000000,23.581046,12.807350,5,5,5,0,8,15,79.04,0,503,3.46,/Users/spicyboiii/Desktop/M12_V.fits
96,251.763456,-1.951631,251.763352,-1.951674,950,49,951.865,48.229,1,+6622.35,1.0000,+85.4964,D.N.,-9.5525,+0.0140,0,B,11.730529,11.318144,12.513005,9.980994,13.013957,0.000000,3.579533,2.642907,5,5,5,0,8,15,79.04,0,507,3.36,/Users/spicyboiii/Desktop/M12_V.fits
97,251.789299,-1.951797,251.789311,-1.951771,484,46,483.785,46.470,1,+92155.3,1.0000,+460.037,D.N.,-12.4113,+0.0054,0,B,33.306744,20.403473,56.627397,15.014550,82.985415,0.000000,60.722952,34.805341,5,5,5,0,8,15,79.04,0,501,3.44,/Users/spicyboiii/Desktop/M12_V.fits
98,251.755913,-1.951742,251.755920,-1.951729,1086,47,1085.883,47.241,1,+476.003,1.0000,+32.6685,D.N.,-6.6940,+0.0745,0,B,10.338930,10.147535,11.586882,9.523141,12.773086,0.000000,5.380841,2.449343,5,5,5,0,8,15,79.04,0,503,11.02,/Users/spicyboiii/Desktop/M12_V.fits
99,251.754583,-1.951631,251.754593,-1.951617,1110,49,1109.817,49.260,1,+5038.17,1.0000,+72.6626,D.N.,-9.2557,+0.0157,0,B,9.749861,9.333244,9.872850,9.454438,10.008357,0.000000,1.642977,1.567522,5,5,5,0,8,15,79.04,0,508,3.18,/Users/spicyboiii/Desktop/M12_V.fits
100,251.753196,-1.951631,251.753187,-1.951605,1135,49,1135.160,49.479,1,+3208.85,1.0000,+58.7292,D.N.,-8.7659,+0.0199,0,B,9.363935,8.551347,9.379958,9.367100,9.505001,0.000000,1.538186,1.565056,5,5,5,0,8,15,79.04,0,515,3.11,/Users/spicyboiii/Desktop/M12_V.fits
101,251.746097,-1.951631,251.746095,-1.951632,1263,49,1263.038,48.993,1,+2231.68,1.0000,+50.6798,D.N.,-8.3716,+0.0247,0,B,9.623779,9.031752,10.220160,8.970963,10.687076,0.000000,3.127499,1.849652,5,5,5,0,8,15,79.04,0,506,3.51,/Users/spicyboiii/Desktop/M12_V.fits
102,251.724247,-1.951686,251.724204,-1.951693,1657,48,1657.771,47.878,1,+425.814,1.0000,+25.6376,D.N.,-6.5730,+0.0654,0,B,9.074626,8.867042,9.487210,8.794056,9.819571,0.000000,2.535676,1.531970,5,5,5,0,8,15,79.04,0,501,3.53,/Users/spicyboiii/Desktop/M12_V.fits
103,251.762125,-1.951687,251.762378,-1.951226,974,48,969.431,56.317,1,+5505.61,1.0000,+79.2623,D.N.,-9.3520,+0.0156,0,B,10.965240,10.320452,12.232458,9.874516,13.139050,0.000000,4.800735,2.809927,5,5,5,0,8,15,79.04,0,507,3.78,/Users/spicyboiii/Desktop/M12_V.fits
104,251.757799,-1.951687,251.757770,-1.951683,1052,48,1052.518,48.075,1,+850.805,1.0000,+32.7483,D.N.,-7.3246,+0.0418,0,B,9.296649,9.927009,9.272453,9.461389,9.387027,0.000000,1.463580,1.502886,5,5,5,0,8,15,79.04,0,514,3.41,/Users/spicyboiii/Desktop/M12_V.fits
105,251.715818,-1.951631,251.715833,-1.951589,1809,49,1808.716,49.750,1,+985.315,1.0000,+34.7535,D.N.,-7.4839,+0.0383,0,B,9.096788,9.085078,9.190989,8.675247,9.375741,0.000000,1.853928,1.503129,5,5,5,0,8,15,79.04,0,505,3.74,/Users/spicyboiii/Desktop/M12_V.fits
106,251.785306,-1.951631,251.785323,-1.951626,556,49,555.699,49.086,1,+2701.43,1.0000,+86.0416,D.N.,-8.5790,+0.0346,0,B,15.500982,12.518383,20.904395,13.587774,26.332355,0.000000,16.028506,6.903089,5,5,5,0,8,15,79.04,0,500,3.94,/Users/spicyboiii/Desktop/M12_V.fits
107,251.780703,-1.951631,251.780701,-1.951616,639,49,639.043,49.269,1,+3784.04,1.0000,+148.143,D.N.,-8.9449,+0.0425,0,B,18.817582,12.557506,26.063802,13.134061,32.379485,0.000000,19.231381,13.572906,5,5,5,0,8,15,79.04,0,502,3.04,/Users/spicyboiii/Desktop/M12_V.fits
108,251.764398,-1.951465,251.764408,-1.951428,933,52,932.827,52.668,1,+9723.75,1.0000,+101.415,D.N.,-9.9696,+0.0113,0,B,11.189983,11.357187,11.698893,9.933575,12.094143,0.000000,3.069676,2.386696,5,5,5,0,8,15,79.04,0,504,3.56,/Users/spicyboiii/Desktop/M12_V.fits
109,251.794068,-1.951631,251.793951,-1.951426,398,49,400.106,52.693,1,+6790.43,1.0000,+166.742,D.N.,-9.5797,+0.0267,0,B,22.217920,16.767543,29.967466,16.772879,36.074706,0.000000,20.103205,14.602014,5,5,5,0,8,15,79.04,0,503,3.45,/Users/spicyboiii/Desktop/M12_V.fits
110,251.793957,-1.951409,251.793948,-1.951426,400,53,400.163,52.707,1,+6778.25,1.0000,+166.706,D.N.,-9.5778,+0.0267,0,B,22.217920,16.767543,29.967466,16.756289,36.074706,0.000000,20.103205,14.602014,5,5,5,0,8,15,79.04,0,503,4.30,/Users/spicyboiii/Desktop/M12_V.fits
111,251.779150,-1.951576,251.779156,-1.951450,667,50,666.895,52.275,1,+3442.99,1.0000,+65.1139,D.N.,-8.8423,+0.0205,0,B,14.149894,13.868168,15.550034,12.814432,16.377318,0.000000,5.144503,2.841831,5,5,5,0,8,15,79.04,0,500,4.59,/Users/spicyboiii/Desktop/M12_V.fits
112,251.779150,-1.951299,251.779157,-1.951449,667,55,666.879,52.283,1,+3440.99,1.0000,+65.0986,D.N.,-8.8417,+0.0205,0,B,14.149894,13.868168,15.550034,12.804809,16.377318,0.000000,5.144503,2.841831,5,5,5,0,8,15,79.04,0,500,3.28,/Users/spicyboiii/Desktop/M12_V.fits
113,251.784363,-1.951520,251.784330,-1.951493,573,51,573.599,51.486,1,+4697.58,1.0000,+95.9420,D.N.,-9.1797,+0.0222,0,B,15.139746,13.689784,20.970751,13.635798,26.872445,0.000000,16.820211,6.761532,5,5,5,0,8,15,79.04,0,502,3.45,/Users/spicyboiii/Desktop/M12_V.fits
114,251.743158,-1.951410,251.743158,-1.951370,1316,53,1315.999,53.710,1,+3080.18,1.0000,+57.4679,D.N.,-8.7214,+0.0203,0,B,9.287252,9.246819,9.329773,8.788445,9.452158,0.000000,1.517604,1.504513,5,5,5,0,8,15,79.04,0,511,3.41,/Users/spicyboiii/Desktop/M12_V.fits
115,251.777154,-1.951520,251.777115,-1.951471,703,51,703.692,51.897,1,+1815.59,1.0000,+49.1047,D.N.,-8.1475,+0.0294,0,B,11.880811,10.266771,13.242315,12.393703,14.171868,0.000000,5.053029,2.461425,5,5,5,0,8,15,79.04,0,509,3.07,/Users/spicyboiii/Desktop/M12_V.fits
116,251.776932,-1.951410,251.777116,-1.951470,707,53,703.686,51.915,1,+1817.89,1.0000,+49.1281,D.N.,-8.1489,+0.0293,0,B,11.880811,10.266771,13.242315,12.328608,14.171868,0.000000,5.053029,2.461425,5,5,5,0,8,15,79.04,0,509,4.05,/Users/spicyboiii/Desktop/M12_V.fits
117,251.769556,-1.951576,251.769309,-1.952114,840,50,844.458,40.290,1,+11656.2,1.0000,+111.141,D.N.,-10.1664,+0.0104,0,B,11.848387,11.620439,13.070149,10.521511,14.033163,0.000000,5.114005,2.656869,5,5,5,0,8,15,79.04,0,501,3.78,/Users/spicyboiii/Desktop/M12_V.fits
118,251.714376,-1.951409,251.714338,-1.951390,1835,53,1835.687,53.351,1,+315.508,1.0000,+23.1940,D.N.,-6.2475,+0.0798,0,B,9.291954,8.145248,9.294344,8.681129,9.414914,0.000000,1.503390,1.505327,5,5,5,0,8,15,79.04,0,513,4.37,/Users/spicyboiii/Desktop/M12_V.fits
119,251.714209,-1.951187,251.714340,-1.951389,1838,57,1835.643,53.357,1,+315.520,1.0000,+23.1942,D.N.,-6.2476,+0.0798,0,B,9.291954,8.145248,9.294344,8.635174,9.414914,0.000000,1.503390,1.505327,5,5,5,0,8,15,79.04,0,513,1.11,/Users/spicyboiii/Desktop/M12_V.fits
120,251.772773,-1.951299,251.772762,-1.951307,782,55,782.184,54.847,1,+5742.82,1.0000,+79.6600,D.N.,-9.3978,+0.0151,0,B,11.393608,11.025126,12.213066,11.060855,12.772499,0.000000,3.742368,2.475805,5,5,5,0,8,15,79.04,0,508,3.22,/Users/spicyboiii/Desktop/M12_V.fits
121,251.770721,-1.951410,251.770678,-1.951415,819,53,819.770,52.895,1,+3021.68,1.0000,+57.4747,D.N.,-8.7006,+0.0207,0,B,10.583444,9.640713,10.868635,10.705914,11.152954,0.000000,2.504695,1.692253,5,5,5,0,8,15,79.04,0,508,3.84,/Users/spicyboiii/Desktop/M12_V.fits
122,251.762347,-1.951243,251.762372,-1.951226,970,56,969.550,56.307,1,+5518.63,1.0000,+77.6594,D.N.,-9.3546,+0.0153,0,B,10.807455,9.562640,11.463181,9.819814,11.943601,0.000000,3.356722,2.279227,5,5,5,0,8,15,79.04,0,501,3.26,/Users/spicyboiii/Desktop/M12_V.fits
123,251.737224,-1.951299,251.737253,-1.951305,1423,55,1422.480,54.882,1,+907.019,1.0000,+33.2700,D.N.,-7.3940,+0.0398,0,B,8.861224,9.013711,8.807478,8.845178,8.920777,0.000000,1.418638,1.426882,5,5,5,0,8,15,79.04,0,513,3.62,/Users/spicyboiii/Desktop/M12_V.fits
124,251.814698,-1.951353,251.814720,-1.951250,26,54,25.605,55.862,1,+15791.4,1.0000,+451.052,D.N.,-10.4960,+0.0310,0,B,35.051899,24.146151,65.924608,31.091845,95.804564,0.000000,69.585107,43.637006,5,5,5,0,8,15,79.04,0,503,4.11,/Users/spicyboiii/Desktop/M12_V.fits
125,251.791795,-1.951243,251.791762,-1.951183,439,56,439.585,57.078,1,+4923.17,1.0000,+126.336,D.N.,-9.2306,+0.0279,0,B,17.648320,14.497757,26.217657,16.706663,34.840778,0.000000,22.968788,10.580986,5,5,5,0,8,15,79.04,0,502,3.82,/Users/spicyboiii/Desktop/M12_V.fits
126,251.791684,-1.951021,251.791763,-1.951183,441,60,439.569,57.084,1,+4921.70,1.0000,+126.330,D.N.,-9.2303,+0.0279,0,B,17.648320,14.497757,26.217657,16.656086,34.840778,0.000000,22.968788,10.580986,5,5,5,0,8,15,79.04,0,502,3.78,/Users/spicyboiii/Desktop/M12_V.fits
127,251.789133,-1.951243,251.789134,-1.951228,487,56,486.973,56.267,1,+10216.8,1.0000,+619.468,D.N.,-10.0233,+0.0658,0,B,25.599506,17.040906,111.646145,14.744496,273.072185,0.000000,249.454436,61.552587,5,5,5,0,8,15,79.04,0,502,3.42,/Users/spicyboiii/Desktop/M12_V.fits
128,251.785029,-1.951243,251.785042,-1.951235,561,56,560.765,56.142,1,+4304.88,1.0000,+104.728,D.N.,-9.0849,+0.0264,0,B,16.124748,15.980149,23.367231,13.598961,30.592223,0.000000,19.764483,8.221017,5,5,5,0,8,15,79.04,0,502,3.29,/Users/spicyboiii/Desktop/M12_V.fits
129,251.795066,-1.951243,251.795040,-1.951194,380,56,380.479,56.881,1,+12979.7,1.0000,+300.927,D.N.,-10.2832,+0.0252,0,B,28.399782,20.621621,47.636047,16.889208,67.069738,0.000000,47.261043,28.051422,5,5,5,0,8,15,79.04,0,502,3.57,/Users/spicyboiii/Desktop/M12_V.fits
130,251.724691,-1.951243,251.724697,-1.951206,1649,56,1648.889,56.664,1,+760.051,1.0000,+31.2878,D.N.,-7.2021,+0.0447,0,B,9.050972,8.471966,9.228998,8.773719,9.430968,0.000000,1.943258,1.490292,5,5,5,0,8,15,79.04,0,503,3.50,/Users/spicyboiii/Desktop/M12_V.fits
131,251.773826,-1.951132,251.773789,-1.951150,763,58,763.663,57.684,1,+1244.35,1.0000,+66.5014,D.N.,-7.7374,+0.0580,0,B,12.444084,9.983973,16.684464,11.282647,20.469963,0.000000,11.871366,5.676544,5,5,5,0,8,15,79.04,0,501,0.80,/Users/spicyboiii/Desktop/M12_V.fits
132,251.763123,-1.951188,251.763304,-1.950879,956,57,952.743,62.570,1,+866.298,1.0000,+56.0442,D.N.,-7.3442,+0.0702,0,B,12.138871,9.454267,15.867607,9.873057,20.191881,0.000000,12.499595,4.807128,5,5,5,0,8,15,79.04,0,506,2.98,/Users/spicyboiii/Desktop/M12_V.fits
133,251.734451,-1.951188,251.734448,-1.951183,1473,57,1473.065,57.080,1,+468.083,1.0000,+26.5041,D.N.,-6.6758,+0.0615,0,B,8.982255,8.659023,9.141431,8.954540,9.312703,0.000000,1.779578,1.544287,5,5,5,0,8,15,79.04,0,510,0.28,/Users/spicyboiii/Desktop/M12_V.fits
134,251.809818,-1.951021,251.809818,-1.950989,114,60,114.006,60.570,1,+54613.2,1.0000,+570.703,D.N.,-11.8432,+0.0113,0,B,63.210400,41.521852,86.394779,39.149738,103.515743,0.000000,57.077815,52.488921,5,5,5,0,8,15,79.04,0,507,3.58,/Users/spicyboiii/Desktop/M12_V.fits
135,251.798338,-1.951132,251.798311,-1.951084,321,58,321.495,58.870,1,+13787.3,1.0000,+233.152,D.N.,-10.3487,+0.0184,0,B,29.484741,22.343254,39.134406,18.445526,46.059871,0.000000,24.314304,20.290307,5,5,5,0,8,15,79.04,0,503,3.50,/Users/spicyboiii/Desktop/M12_V.fits
136,251.786637,-1.951077,251.786681,-1.951089,532,59,531.208,58.785,1,+5254.81,1.0000,+109.576,D.N.,-9.3014,+0.0226,0,B,14.967282,12.122553,29.464713,13.465706,62.728692,0.000000,55.432663,8.283866,5,5,5,0,8,15,79.04,0,507,3.06,/Users/spicyboiii/Desktop/M12_V.fits
137,251.734673,-1.951188,251.734448,-1.951183,1469,57,1473.057,57.079,1,+468.083,1.0000,+26.5041,D.N.,-6.6758,+0.0615,0,B,8.982255,8.659023,9.141431,8.946262,9.312703,0.000000,1.779578,1.544287,5,5,5,0,8,15,79.04,0,510,13.50,/Users/spicyboiii/Desktop/M12_V.fits
138,251.808321,-1.951076,251.808259,-1.951116,141,59,142.123,58.277,1,+13176.8,1.0000,+689.966,D.N.,-10.2995,+0.0568,0,B,78.451572,40.270447,101.123895,39.308559,122.742682,0.000000,69.636698,68.600758,5,5,5,0,8,15,79.04,0,508,3.54,/Users/spicyboiii/Desktop/M12_V.fits
139,251.795399,-1.951077,251.795040,-1.951194,374,59,380.475,56.880,1,+12979.7,1.0000,+300.927,D.N.,-10.2832,+0.0252,0,B,28.399782,20.621621,47.636047,17.043800,67.069738,0.000000,47.261043,28.051422,5,5,5,0,8,15,79.04,0,502,3.13,/Users/spicyboiii/Desktop/M12_V.fits
140,251.788800,-1.951021,251.789140,-1.951227,493,60,486.869,56.285,1,+10210.1,1.0000,+619.463,D.N.,-10.0226,+0.0659,0,B,25.599506,17.040906,111.646145,14.391981,273.072185,0.000000,249.454436,61.552587,5,5,5,0,8,15,79.04,0,502,3.40,/Users/spicyboiii/Desktop/M12_V.fits
141,251.718258,-1.950966,251.718326,-1.950538,1765,61,1763.778,68.710,1,+6138.77,1.0000,+80.3251,D.N.,-9.4702,+0.0142,0,B,9.519160,9.479611,10.084326,8.522934,10.613548,0.000000,3.312929,1.783830,5,5,5,0,8,15,79.04,0,505,3.76,/Users/spicyboiii/Desktop/M12_V.fits
142,251.746541,-1.950911,251.746524,-1.950894,1255,62,1255.309,62.297,1,+1297.10,1.0000,+48.1118,D.N.,-7.7824,+0.0403,0,B,9.855212,9.506116,13.585442,8.942479,18.045114,0.000000,11.888819,3.212184,5,5,5,0,8,15,79.04,0,501,3.33,/Users/spicyboiii/Desktop/M12_V.fits
143,251.763345,-1.950855,251.763307,-1.950880,952,63,952.684,62.563,1,+864.178,1.0000,+56.0253,D.N.,-7.3415,+0.0704,0,B,12.138871,9.454267,15.867607,9.785521,20.191881,0.000000,12.499595,4.807128,5,5,5,0,8,15,79.04,0,506,3.62,/Users/spicyboiii/Desktop/M12_V.fits
144,251.755248,-1.950800,251.755207,-1.950783,1098,64,1098.742,64.311,1,+2511.41,1.0000,+52.6431,D.N.,-8.4998,+0.0228,0,B,9.913816,9.353159,10.275226,9.493707,10.605152,0.000000,2.627280,1.625197,5,5,5,0,8,15,79.04,0,507,3.36,/Users/spicyboiii/Desktop/M12_V.fits
145,251.751144,-1.950744,251.751145,-1.950750,1172,65,1171.983,64.901,1,+2398.26,1.0000,+51.1182,D.N.,-8.4497,+0.0231,0,B,9.357770,8.520868,9.434070,9.304859,9.562396,0.000000,1.562857,1.478689,5,5,5,0,8,15,79.04,0,511,3.25,/Users/spicyboiii/Desktop/M12_V.fits
146,251.718313,-1.950578,251.718329,-1.950539,1764,68,1763.715,68.696,1,+6140.14,1.0000,+80.3336,D.N.,-9.4704,+0.0142,0,B,9.519160,9.479611,10.084326,8.494390,10.613548,0.000000,3.312929,1.783830,5,5,5,0,8,15,79.04,0,505,3.54,/Users/spicyboiii/Desktop/M12_V.fits
147,251.812924,-1.950799,251.812898,-1.950758,58,64,58.467,64.750,1,+71464.4,1.0000,+539.777,D.N.,-12.1352,+0.0082,0,B,55.923557,33.311561,75.904954,33.036842,92.463940,0.000000,52.854043,47.255282,5,5,5,0,8,15,79.04,0,505,3.55,/Users/spicyboiii/Desktop/M12_V.fits
148,251.767060,-1.950744,251.767039,-1.950773,885,65,885.386,64.487,1,+1002.07,1.0000,+38.0722,D.N.,-7.5022,+0.0412,0,B,10.287067,9.679147,10.981192,9.799534,11.490122,0.000000,3.385125,2.131158,5,5,5,0,8,15,79.04,0,504,3.54,/Users/spicyboiii/Desktop/M12_V.fits
149,251.720310,-1.950689,251.720282,-1.950687,1728,66,1728.497,66.027,1,+2956.89,1.0000,+56.8824,D.N.,-8.6771,+0.0209,0,B,9.059938,8.665616,9.130803,8.490339,9.373578,0.000000,2.121614,1.683688,5,5,5,0,8,15,79.04,0,509,3.16,/Users/spicyboiii/Desktop/M12_V.fits
150,251.792405,-1.950744,251.792443,-1.950805,428,65,427.300,63.899,1,+6530.15,1.0000,+145.092,D.N.,-9.5373,+0.0241,0,B,20.188749,14.178450,27.634696,16.629744,34.224360,0.000000,20.210162,12.126823,5,5,5,0,8,15,79.04,0,498,3.30,/Users/spicyboiii/Desktop/M12_V.fits
151,251.773438,-1.950744,251.773489,-1.950674,770,65,769.083,66.279,1,+3445.36,1.0000,+66.6228,D.N.,-8.8431,+0.0210,0,B,11.855828,12.192482,13.415369,11.118490,14.593083,0.000000,5.749092,3.172799,5,5,5,0,8,15,79.04,0,500,3.72,/Users/spicyboiii/Desktop/M12_V.fits
152,251.805492,-1.950688,251.805387,-1.950678,192,66,193.908,66.189,1,+19234.8,1.0000,+369.755,D.N.,-10.7102,+0.0209,0,B,49.054153,48.894791,71.910483,30.481483,94.012094,0.000000,60.617215,34.534058,5,5,5,0,8,15,79.04,0,504,3.53,/Users/spicyboiii/Desktop/M12_V.fits
153,251.795011,-1.950744,251.794984,-1.950481,381,65,381.495,69.755,1,+9824.26,1.0000,+305.176,D.N.,-9.9807,+0.0337,0,B,30.522848,19.644439,48.296330,16.850332,64.682084,0.000000,43.068746,29.080547,5,5,5,0,8,15,79.04,0,504,3.86,/Users/spicyboiii/Desktop/M12_V.fits
154,251.795011,-1.950467,251.794979,-1.950481,381,70,381.577,69.752,1,+9963.39,1.0000,+310.056,D.N.,-9.9960,+0.0338,0,B,29.731476,19.683851,48.849866,16.896513,66.324592,0.000000,44.906964,29.581804,5,5,5,0,8,15,79.04,0,505,3.95,/Users/spicyboiii/Desktop/M12_V.fits
155,251.750146,-1.950523,251.750110,-1.950508,1190,69,1190.642,69.262,1,+2830.56,1.0000,+55.1671,D.N.,-8.6297,+0.0212,0,B,9.324292,9.088977,9.389291,9.285228,9.501423,0.000000,1.456856,1.471064,5,5,5,0,8,15,79.04,0,508,3.53,/Users/spicyboiii/Desktop/M12_V.fits
156,251.805215,-1.950633,251.805387,-1.950678,197,67,193.911,66.183,1,+19234.8,1.0000,+369.755,D.N.,-10.7102,+0.0209,0,B,49.054153,48.894791,71.910483,29.820280,94.012094,0.000000,60.617215,34.534058,5,5,5,0,8,15,79.04,0,504,4.19,/Users/spicyboiii/Desktop/M12_V.fits
157,251.786082,-1.950467,251.786063,-1.950462,542,70,542.340,70.093,1,+55565.2,1.0000,+291.345,D.N.,-11.8620,+0.0057,0,B,22.974004,16.566168,35.186562,13.529986,48.241618,0.000000,33.035469,17.237366,5,5,5,0,8,15,79.04,0,500,3.39,/Users/spicyboiii/Desktop/M12_V.fits
158,251.782256,-1.950689,251.781457,-1.950397,611,66,625.395,71.269,1,+1.16429e+06,1.0000,+1282.45,D.N.,-15.1652,+0.0012,0,B,93.873505,60.252551,120.104813,13.378963,143.704797,0.000000,78.982628,69.844839,5,5,5,0,8,15,79.04,0,505,12.17,/Users/spicyboiii/Desktop/M12_V.fits
159,251.718702,-1.950578,251.718331,-1.950539,1757,68,1763.672,68.694,1,+6160.42,1.0000,+80.4597,D.N.,-9.4740,+0.0142,0,B,9.519160,9.479611,10.084326,8.494025,10.613548,0.000000,3.312929,1.783830,5,5,5,0,8,15,79.04,0,505,3.19,/Users/spicyboiii/Desktop/M12_V.fits
160,251.773660,-1.950578,251.773491,-1.950674,766,68,769.049,66.274,1,+3442.87,1.0000,+66.6041,D.N.,-8.8423,+0.0210,0,B,11.855828,12.192482,13.415369,11.196738,14.593083,0.000000,5.749092,3.172799,5,5,5,0,8,15,79.04,0,500,3.99,/Users/spicyboiii/Desktop/M12_V.fits
161,251.740995,-1.950523,251.741029,-1.950494,1355,69,1354.387,69.516,1,+1409.60,1.0000,+63.7531,D.N.,-7.8727,+0.0491,0,B,10.455301,9.588315,15.094289,8.724386,21.379289,0.000000,15.155510,5.194375,5,5,5,0,8,15,79.04,0,507,1.15,/Users/spicyboiii/Desktop/M12_V.fits
162,251.775989,-1.950467,251.776020,-1.950479,724,70,723.451,69.792,1,+2440.55,1.0000,+59.6212,D.N.,-8.4687,+0.0265,0,B,12.696135,11.682475,14.143982,11.980487,15.202902,0.000000,5.580125,3.363004,5,5,5,0,8,15,79.04,0,504,3.37,/Users/spicyboiii/Desktop/M12_V.fits
163,251.746929,-1.950412,251.746942,-1.950399,1248,71,1247.776,71.232,1,+3073.41,1.0000,+59.5044,D.N.,-8.7191,+0.0210,0,B,9.470411,9.654570,10.618743,8.996055,11.550996,0.000000,4.550709,2.177695,5,5,5,0,8,15,79.04,0,503,3.21,/Users/spicyboiii/Desktop/M12_V.fits
164,251.705170,-1.950522,251.705148,-1.950505,2001,69,2001.392,69.304,1,+407.415,1.0000,+25.5843,D.N.,-6.5251,+0.0682,0,B,8.555143,8.540719,8.522680,8.590469,8.670770,0.000000,1.597223,1.587570,5,5,5,0,8,15,79.04,0,516,3.28,/Users/spicyboiii/Desktop/M12_V.fits
165,251.807267,-1.950522,251.807330,-1.950462,160,69,158.870,70.088,1,+12550.1,1.0000,+307.678,D.N.,-10.2466,+0.0266,0,B,39.442116,27.585255,54.515798,35.544334,66.327107,0.000000,37.817331,28.871596,5,5,5,0,8,15,79.04,0,504,0.28,/Users/spicyboiii/Desktop/M12_V.fits
166,251.789964,-1.950412,251.789936,-1.950412,472,71,472.508,70.990,1,+7334.69,1.0000,+107.141,D.N.,-9.6635,+0.0159,0,B,18.630161,16.136221,22.036149,15.275803,23.954630,0.000000,9.402620,6.481140,5,5,5,0,8,15,79.04,0,500,3.72,/Users/spicyboiii/Desktop/M12_V.fits
