15.53,SourceIntensityB,,SourceIntensityV,,Bmag,Vmag
,117.624,,577.549,,21.52636278,20.42725392
,477.097,,1668.4,,20.00608593,19.27547556
,438.793,,1418.84,,20.09695341,19.45139245
,4557.38,,20515.8,,17.55581454,16.55100487
,778.14,,2974.6,,19.47495829,18.64765457
,466.126,,1684.24,,20.03134432,19.26521606
,387.285,,1465.73,,20.23252595,19.41609107
,1371.35,,4742.55,,18.85973186,18.14119621
,610.56,,1109.01,,19.73828177,19.71888735
,205.882,,887.598,,20.91855669,19.96068522
,347.378,,1424.94,,20.35059686,19.44673456
,49.8875,,345.404,,22.45762329,20.9854076
,50.2712,,345.091,,22.44930451,20.98639193
,1082.59,,3751.98,,19.11644261,18.39557472
,613.679,,2131.58,,19.73274949,19.00947192
,4560.35,,20515.8,,17.5551072,16.55100487
,171.041,,707.251,,21.11985207,20.20729208
,341.521,,1313.37,,20.36905911,19.53525828
,647.789,,2426.42,,19.67401872,18.86881107
,274.013,,1115.56,,20.60817472,19.71249367
,389.569,,1621.02,,20.22614166,19.30675508
,3183.74,,14483.8,,17.94525866,16.92901971
,362.274,,1422.04,,20.30500973,19.44894648
,614.871,,2333.51,,19.73064262,18.91120184
,242.468,,980.604,,20.74096657,19.85249186
,450.262,,1742.13,,20.0689394,19.22852461
,201.949,,883.185,,20.93949837,19.9660968
,316.176,,1417.46,,20.45278039,19.45244898
,319.632,,1418.08,,20.44097701,19.45197418
,2773,,11975.2,,18.09522797,17.13551907
,352.072,,1457.26,,20.33602392,19.4223834
,60.8447,,330.364,,22.24204576,21.03374422
,591.322,,2033.6,,19.77304255,19.06056218
,113.919,,532.573,,21.56111223,20.51527815
,395.817,,1733.8,,20.20886653,19.23372851
,374.541,,1331.39,,20.26885423,19.52046278
,1917.15,,6643.75,,18.49596241,17.7751928
,733.123,,2616.94,,19.53966053,18.78674159
,3071.78,,13105.9,,17.98412737,17.03755888
,3071.78,,13107.4,,17.98412737,17.03743463
,1094.19,,3763.61,,19.10487079,18.39221447
,192.57,,918.181,,20.99113106,19.92390525
,74.4778,,729.57,,22.02253554,20.17355859
,689.737,,2498.07,,19.60589383,18.8372145
,125.086,,518.215,,21.45958088,20.54495106
,977.838,,3621.53,,19.22693536,18.43399579
,1045.75,,3969.16,,19.15403296,18.33447949
,677.33,,2500.23,,19.62560186,18.8362761
,444.373,,1852.11,,20.08323348,19.16205907
,444.895,,1854.81,,20.08195883,19.16047744
,650.019,,2340.77,,19.67028751,18.90782915
,467.129,,1949.8,,20.02901057,19.10625084
,594.703,,2123.8,,19.76685232,19.01344197
,1137.59,,4145.71,,19.06263823,18.28722871
,351.016,,1318.16,,20.33928536,19.53130569
,153.844,,759.36,,21.23490123,20.13010672
,199.797,,955.397,,20.95113023,19.88076632
,569.739,,1989.54,,19.81341277,19.08434432
,977.838,,3628.82,,19.22693536,18.43181244
,202.474,,955.115,,20.93667948,19.88108684
,249.212,,1027.23,,20.71118026,19.80205677
,77.1861,,431.78,,21.9837549,20.7430697
,493.529,,1894.98,,19.96932095,19.13721443
,5003.47,,22627.2,,17.45442439,16.44464897
,322.889,,1607.06,,20.42996952,19.31614578
,249.212,,1044.04,,20.71118026,19.78443316
,322.889,,1617.42,,20.42996952,19.30916899
,1682.13,,5509.69,,18.63795375,17.9784081
,1684.21,,5523.69,,18.63661204,17.97565277
,363.538,,1401.03,,20.30122811,19.46510742
,872.206,,3080.89,,19.35105497,18.60953553
,872.188,,3086.95,,19.35107737,18.60740202
,468.834,,1625.83,,20.02505489,19.30353818
,558.893,,2137.05,,19.83428097,19.0066893
,85.7211,,400.528,,21.8698833,20.8246438
,97.2643,,585.756,,21.73271898,20.41193414
,97.2643,,586.107,,21.73271898,20.41128374
,97.2643,,583.168,,21.73271898,20.4167418
,614.766,,2216.38,,19.73082804,18.96711545
,238.938,,1083.61,,20.75688958,19.7440435
,223.482,,1083.61,,20.82949627,19.7440435
,1444.09,,5364.03,,18.80361699,18.00749801
,416.515,,1566.45,,20.15352603,19.34393467
,416.65,,1574.18,,20.15317418,19.33859003
,613.35,,2333.01,,19.73333172,18.91143451
,526.377,,1926.57,,19.89936038,19.11926402
,191.363,,1007.24,,20.99795771,19.8233936
,696.707,,2413.7,,19.59497721,18.87451778
,65.2476,,276.635,,22.16619129,21.22645819
,342.191,,1317.78,,20.36693118,19.53161873
,193.436,,754.962,,20.98625938,20.13641328
,176.302,,698.674,,21.08695954,20.22053955
,1018.59,,3484.86,,19.18260412,18.47576267
,1017.67,,3529.24,,19.18358521,18.46202303
,236.686,,934.261,,20.76717122,19.90505546
,437.228,,1763.17,,20.10083273,19.21549054
,1008.16,,3503.75,,19.19377899,18.46989323
,1018.59,,3488.19,,19.18260412,18.47472568
,929.983,,3256.37,,19.28141512,18.54939165
,213.386,,849.999,,20.87968783,20.00767997
,29.1711,,275.098,,23.04022063,21.23250743
,1379.91,,4779.54,,18.85297574,18.13276076
,725.396,,2387.48,,19.55116475,18.88637665
,142.156,,635.946,,21.32068965,20.32267541
,872.206,,532.704,,19.35105497,20.51501111
,105.064,,754.616,,21.64896781,20.13691098
,1445.67,,5364.03,,18.80242972,18.00749801
,568.95,,2065.59,,19.81491739,19.0436157
,1431.81,,5294.67,,18.81288916,18.02162877
,53.7796,,558.908,,22.37605872,20.46287519
,1262.21,,4641.06,,18.9497736,18.16468305
,1261.72,,4641.06,,18.95019517,18.16468305
,430.86,,1666.13,,20.1167622,19.2769538
,444.794,,1669.4,,20.08220534,19.27482499
,112.883,,462.001,,21.57103128,20.66961872
,133.156,,402.006,,21.39170079,20.82064467
,230.022,,1023.47,,20.7981792,19.80603822
,1414.18,,5766.79,,18.82634091,17.92889067
,966.046,,3254.96,,19.24010812,18.54986187
,444.197,,1841.48,,20.08366359,19.16830849
,281.528,,1097.6,,20.57879865,19.73011576
,314.043,,1336.55,,20.46012985,19.51626298
,159.859,,719.618,,21.19325991,20.18847096
,1712.32,,7193.73,,18.61864032,17.68884067
,241.858,,848.45,,20.7437015,20.00966037
,53.5863,,458.488,,22.37996821,20.67790607
,429.823,,1618.1,,20.11937851,19.30871261
,399.699,,1716,,20.19826999,19.2449328
,54.4253,,458.7,,22.36310056,20.67740416
,263.439,,1144.74,,20.65090247,19.68445886
,123.537,,542.091,,21.47311001,20.49604552
,146.393,,580.965,,21.28880186,20.42085108
,47.6715,,300.222,,22.5069556,21.13761972
,140.675,,675.558,,21.33206033,20.2570694
,233.874,,886.74,,20.78014778,19.96173526
,1384.99,,5598.78,,18.84898605,17.9609925
,139.029,,629.771,,21.34483914,20.33326936
,132.64,,609.56,,21.39591636,20.36868486
,1261.72,,4641.06,,18.95019517,18.16468305
,743.104,,2653.44,,19.52497864,18.77170283
,237.58,,910.359,,20.76307795,19.93319428
,333.381,,1327.48,,20.39525053,19.52365604
,117.735,,494.279,,21.52533867,20.59629561
,134.255,,1060.37,,21.38277647,19.76758243
,175.33,,708.974,,21.09296206,20.20465024
,568.465,,2002.1,,19.81584331,19.07751159
,721.964,,2485.38,,19.55631378,18.84274401
,2528.44,,10828.4,,18.19547101,17.24481528
,346.535,,1559.16,,20.35323488,19.3489993
,839.517,,2935.68,,19.3925289,18.66195422
,769.069,,2727.43,,19.48768938,18.74184198
,1211.68,,8889.08,,18.99413279,17.45908397
,117.847,,483.53,,21.52430631,20.62016745
,99.0633,,570.962,,21.71282066,20.439708
,569.337,,2003.56,,19.81417912,19.07672013
,86.9593,,333.509,,21.85431255,21.02345711
,1273.06,,4574.64,,18.94048046,18.1803337
,78.0794,,460.69,,21.97126147,20.67270404
,443.982,,1603.47,,20.08418923,19.31857391
,565.361,,1992.99,,19.82178802,19.08246321
,565.261,,1992.84,,19.82198008,19.08254493
,565.261,,1980.8,,19.82198008,19.08912444
,364.768,,1367.98,,20.29756081,19.49102664
,240.354,,922.984,,20.75047426,19.91824058
,522.309,,2164.89,,19.90778387,18.99263642
,570.602,,2164.78,,19.81176942,18.99269159
,89.2804,,488.355,,21.82571232,20.60938691
,395.265,,1497.27,,20.21038174,19.3929757
,26.2467,,317.064,,23.15491587,21.07835867
,131.446,,616.968,,21.4057342,20.35556941
,992.908,,3712.3,,19.21033012,18.40711834
,161.608,,776.918,,21.1814455,20.10528805
,243.881,,980.199,,20.73465772,19.85294037
,785.781,,2844.72,,19.46434883,18.69612719
,785.781,,2840.76,,19.46434883,18.69763965
,169.026,,868.494,,21.13271886,19.98430895
,57.8501,,379.807,,22.29684236,20.8823186
,310.2,,1159.05,,20.47349816,19.67097058
,775.795,,2962.62,,19.4782352,18.65203613
,89.0577,,488.355,,21.82842395,20.60938691
,1362.68,,5847.52,,18.86661794,17.91379672
,1363.5,,5846.04,,18.86596479,17.91407155
,565.261,,910.669,,19.82198008,19.93282463
,204.13,,919.816,,20.92783555,19.92197361
,452.506,,1645.46,,20.06354179,19.29050768
,163.314,,677.582,,21.1700441,20.25382136
,120.891,,497.697,,21.49661772,20.58881345
,758.86,,3301.5,,19.50219849,18.53444775
,681.489,,2464.55,,19.61895552,18.85188192
,1211.68,,8889.08,,18.99413279,17.45908397
,415.964,,1693.27,,20.15496328,19.25941047
,1325.01,,4796.79,,18.89705475,18.12884924
,505.209,,1804.93,,19.94392494,19.1900751
,1019.36,,3623.94,,19.18178367,18.43327351
,33947,,199202,,15.37559914,14.08299177
,536.392,,2413.54,,19.87889691,18.87458976
,536.392,,2414.28,,19.87889691,18.87425692
,415.964,,1689.4,,20.15496328,19.26189478
,557.224,,1960.44,,19.83752811,19.10034212
,1309.09,,4870.23,,18.91017888,18.11235233
,292.208,,1279.33,,20.53837239,19.56376955
,1328.56,,4796.79,,18.89414971,18.12884924
,461.64,,1651.03,,20.04184406,19.2868386
,385.251,,1414.86,,20.2382432,19.45444234
,925.611,,3233.24,,19.28653137,18.55713115
,134.492,,549.694,,21.38086151,20.48092352
,925.564,,3233.19,,19.28658651,18.55714794
,411.118,,1442.45,,20.16768641,19.43347409
,187.337,,688.489,,21.02104374,20.23648349
,1111.23,,3867.59,,19.08809275,18.36262494
,925.452,,3233.19,,19.2867179,18.55714794
,1411.72,,5562.16,,18.82823122,17.96811731
,1204.95,,4295.75,,19.00018008,18.24862851
,84.5018,,414.065,,21.88543774,20.7885547
,24146.2,,51839.8,,15.74548066,15.54456771
,21844.2,,44719.9,,15.85426228,15.70497395
,80.7159,,536.007,,21.93520491,20.50829985
,261.315,,1165.45,,20.65969179,19.66499189
,265.44,,1165.44,,20.64268672,19.66500121
,542.151,,2056.09,,19.86730198,19.04862071
,548.668,,2056.09,,19.85432856,19.04862071
,411.367,,1435.24,,20.16702902,19.43891468
,116.886,,566.249,,21.5331964,20.44870739
,444.928,,1648.73,,20.0818783,19.28835216
,6439.93,,30438.9,,17.18039977,16.12265362
,753.675,,2709.25,,19.50964237,18.7491033
,190.772,,865.244,,21.00131606,19.98837952
,191.017,,864.88,,20.99992259,19.98883637
,6435.78,,30442.8,,17.18109967,16.12251452
,2043.13,,8969.28,,18.42686264,17.44933205
,21846.7,,44718.6,,15.85413803,15.70500551
,24146.2,,51835.7,,15.74548066,15.54465359
,216.321,,905.057,,20.86485594,19.93953618
,470.526,,1674.75,,20.02114357,19.27135104
,77.0853,,447.257,,21.98517372,20.70483314
,292.765,,1359.1,,20.53630475,19.49809748
,441.175,,1844.51,,20.0910754,19.16652347
,548.579,,1969.28,,19.85450469,19.09545733
,489.779,,1823.89,,19.97760224,19.1787294
,381.605,,1463.31,,20.2485675,19.41788516
,502.274,,2163.37,,19.9502509,18.993399
,792.658,,3124.36,,19.45488802,18.59432334
,528.317,,1979.17,,19.89536618,19.09001826
,634.206,,2414.7,,19.69702677,18.87406805
,1522.46,,6398.32,,18.74623791,17.81606112
,266.877,,1047.9,,20.63682477,19.78042641
,191.329,,688.12,,20.99815064,20.23706556
,273.112,,1134.47,,20.61175068,19.69424347
,790.37,,3122.6,,19.45802652,18.59493512
,792.658,,3124.36,,19.45488802,18.59432334
,22678.6,,1994.51,,15.81356204,19.08163546
,814.348,,4725.03,,19.42557756,18.14521458
,794.482,,3008.04,,19.45239249,18.63551699
,141.748,,713.069,,21.32381029,20.19839712
,316.03,,1269.9,,20.45328186,19.5718022
,469.58,,1888.92,,20.02332866,19.1406921
,635.018,,2414.7,,19.69563755,18.87406805
,268.836,,988.109,,20.62888408,19.84421387
,47.4209,,256.472,,22.51267816,21.30862611
,456.924,,1561.9,,20.05299272,19.34709295
,1071.87,,3756.85,,19.12724735,18.39416637
,737.44,,2678.27,,19.53328591,18.76159012
,736.999,,2678.95,,19.53393539,18.76131449
,271.306,,1075.09,,20.61895414,19.75261395
,105.293,,488.617,,21.64660389,20.60880458
,170.053,,697.332,,21.1261419,20.22262702
,334.642,,1144.1,,20.39115152,19.68506604
,63.2158,,473.907,,22.20053855,20.6419932
,280.873,,1055.6,,20.58132766,19.77247755
,22678.6,,73442.2,,15.81356204,15.16636181
,756.554,,2663.2,,19.50550281,18.76771655
,480.099,,1622.54,,19.99927564,19.30573748
,477.195,,1652.25,,20.00586293,19.28603661
,59.4311,,310.346,,22.26756822,21.10161063
,142.181,,761.618,,21.32049873,20.12688301
,1025.8,,635.146,,19.1749459,20.32404209
,1026.03,,635.146,,19.17470249,20.32404209
,198.849,,992.218,,20.95629411,19.83970825
,967.443,,3569.36,,19.23853917,18.44975013
,221.413,,876.44,,20.83959485,19.97442053
,1025.8,,3763.13,,19.1749459,18.39235295
,188.219,,778.362,,21.01594399,20.10327194
,118.197,,482.514,,21.52108651,20.62245121
,95.8049,,638.862,,21.74913334,20.31770837
,194.058,,775.434,,20.98277376,20.10736391
,2087.65,,6643.51,,18.40345842,17.77523203
,183.183,,741.525,,21.04538972,20.15591151
,211.451,,971.544,,20.88957828,19.86256982
,458.851,,1599,,20.04842343,19.32160485
,456.214,,1593.96,,20.05468112,19.32503246
,171.133,,708.876,,21.11926823,20.20480033
,97.7007,,638.862,,21.72785845,20.31770837
,154.139,,710.22,,21.2328213,20.20274376
,188.382,,886.108,,21.01500413,19.96250936
,634.808,,2278.06,,19.69599666,18.93731311
,269.778,,1020.8,,20.62508631,19.80887435
,308.26,,1145.31,,20.48030971,19.68391838
,171.147,,444.006,,21.11917941,20.71275391
,195.405,,835.04,,20.97526346,20.02695781
,331.873,,1255.24,,20.40017284,19.58440908
,304.87,,1331.14,,20.49231591,19.52066667
,306.457,,1331.24,,20.48667878,19.52058511
,734.227,,2886.83,,19.53802676,18.68017298
,65.1917,,295.813,,22.16712188,21.15368287
,167.666,,716.503,,21.14149013,20.19318098
,160.643,,718.788,,21.18794813,20.18972396
,170.174,,699.297,,21.12536962,20.21957185
,2417.75,,1631.16,,18.24407416,19.2999846
,285.41,,1039.34,,20.56392968,19.7893319
,541.378,,1960.29,,19.86885113,19.1004252
,235.16,,1143.57,,20.77419401,19.68556912
,237.817,,1143.57,,20.7619954,19.68556912
,1591.83,,6608.98,,18.69786093,17.78088991
,2417.75,,10688.4,,18.24407416,17.25894426
,38.7571,,371.053,,22.73172446,20.90763614
,324.369,,1550.29,,20.42500429,19.35519364
,42.8115,,335.71,,22.62370153,21.01631531
,185.654,,776.084,,21.03084186,20.10645418
,539.637,,2102.67,,19.87234834,19.02429821
,538.337,,2107.43,,19.87496707,19.02184311
,390.536,,1522.96,,20.22344996,19.37450477
,156455,,872562,,13.71662902,12.47923527
,156453,,872562,,13.7166429,12.47923527
,156355,,1039.66,,13.71732321,19.78899767
,386.319,,1410.2,,20.23523747,19.45802423
,41.6729,,333.597,,22.65296833,21.02317067
,163.799,,694.981,,21.16682453,20.22629368
,156355,,872383,,13.71732321,12.47945802
,695.404,,2510.19,,19.59700968,18.83195952
,389.537,,1400.87,,20.22623085,19.46523142
,361.877,,1232.59,,20.30620019,19.60417941
,141.436,,657.27,,21.32620273,20.28686648
,119.925,,482.305,,21.50532832,20.6229216
,277.43,,1062.28,,20.59471909,19.7656285
,302.837,,1194.25,,20.4995803,19.63848788
,179.39,,746.549,,21.06810707,20.14858021
,385.82,,1479.61,,20.2366408,19.40585786
,942.032,,3596.33,,19.2674385,18.44157717
,495.777,,1776.47,,19.9643867,19.20733131
,175.17,,760.329,,21.09395332,20.12872212
,179.672,,746.768,,21.06640164,20.14826176
,543.951,,2037.33,,19.86370319,19.05857256
,543.978,,2037.27,,19.8636493,19.05860453
,614.812,,2826.91,,19.7307468,18.70294605
,290.248,,1109.11,,20.54567955,19.71878946
,218.203,,918.81,,20.85545085,19.92316172
,218.203,,920.628,,20.85545085,19.92101556
,573.744,,2256.1,,19.80580725,18.94783014
,61.6717,,305.752,,22.22738784,21.11780274
,56.8077,,442.372,,22.31658463,20.71675693
,300.59,,1106.79,,20.50766632,19.72106294
,532.96,,1899.27,,19.8858661,19.13475924
,96.8121,,439.672,,21.73777854,20.72340399
,302.184,,1233.73,,20.50192398,19.60317569
,60.5792,,319.035,,22.24679381,21.07163018
,5595.12,,25613.4,,17.33307913,16.31005793
,77.6366,,431.348,,21.97743637,20.74415654
,628.579,,2215.2,,19.70670297,18.96769365
,492.675,,1808,,19.97120133,19.18822994
,480.599,,1789.56,,19.99814548,19.19936035
,156453,,872593,,13.7166429,12.4791967
,862.185,,3104.57,,19.36360148,18.60122237
,137.711,,636.592,,21.35518106,20.32157307
,143.379,,726.766,,21.31138877,20.1777395
,106.892,,438.877,,21.63023963,20.72536895
,3032.97,,13457.4,,17.99793235,17.0088231
,515.261,,1942.48,,19.92253446,19.11033462
,565.024,,2990.18,,19.8224354,18.64198268
,62.5292,,284.117,,22.21239546,21.19748296
,147.332,,719.622,,21.28185993,20.18846493
,207.55,,844.609,,20.9097958,20.01458675
,137.767,,594.842,,21.35473964,20.39522195
,554.939,,1937.37,,19.84198952,19.11319458
,448.897,,1664.5,,20.07223588,19.27801651
,694.473,,2454.93,,19.59846423,18.85612823
,428.247,,1528.33,,20.12336682,19.37068316
,700.628,,2544.89,,19.58888392,18.81705347
,938.269,,3335.35,,19.27178422,18.52337247
,938.503,,3335.35,,19.27151348,18.52337247
,938.269,,3335.35,,19.27178422,18.52337247
,115.339,,525.86,,21.54766219,20.52905067
,818.612,,3096.44,,19.41990737,18.60406934
,133.335,,647.076,,21.39024223,20.30383778
,132.916,,643.571,,21.39365948,20.30973484
,700.628,,2550.24,,19.58888392,18.81477337
,1396.32,,4943.04,,18.84014024,18.0962407
,1391.88,,2499.03,,18.84359815,18.83679733
,199.772,,816.447,,20.9512661,20.05140601
,253.752,,1116.89,,20.69157896,19.7112
,291.673,,1186,,20.54036207,19.64601429
,216.655,,874.283,,20.86318085,19.97709592
,408.973,,1719.14,,20.17336605,19.24294789
,409.02,,1720.06,,20.17324128,19.24236702
,311.511,,1273.63,,20.46891917,19.56861781
,226.595,,1027.06,,20.81447683,19.80223647
,356.437,,1432.95,,20.32264569,19.44064842
,175.712,,706.771,,21.09059909,20.2080292
,286.301,,1083.1,,20.56054548,19.74455462
,304.748,,1455.03,,20.49275048,19.42404614
,249.78,,976.919,,20.70870849,19.85657962
,169.321,,736.724,,21.13082558,20.16296396
,158.529,,666.055,,21.20233084,20.27245078
,350.415,,1270.48,,20.34114592,19.57130643
,356.437,,1432.83,,20.32264569,19.44073934
,232.042,,885.727,,20.78868614,19.9629763
,143.021,,576.046,,21.31410312,20.43008309
,547.289,,1875.4,,19.85706084,19.14849123
,545.29,,1871.83,,19.86103381,19.15056
,128.95,,574.841,,21.42654927,20.43235667
,659.335,,2337.66,,19.65483731,18.90927264
,666.829,,2347.39,,19.64256644,18.90476288
,1417.55,,5391.87,,18.82375668,18.00187748
,520.776,,1957.8,,19.91097524,19.1018052
,98.151,,435.82,,21.72286582,20.73295812
,8878.79,,41794.6,,16.83171818,15.77842558
,340.375,,1245.96,,20.3727085,19.59246576
,120.088,,633.706,,21.50385361,20.32650646
,442.064,,1648.13,,20.08888977,19.28874735
,387.148,,1569.83,,20.23291009,19.34159445
,682.851,,2474.44,,19.61678777,18.84753369
,8878.79,,41794.9,,16.83171818,15.77841778
,109.916,,482.168,,21.59995035,20.62323005
,841.883,,3025.1,,19.38947329,18.62937667
,112.336,,490.001,,21.57630525,20.60573359
,569.892,,2200.95,,19.81312124,18.97470057
,569.892,,2213.58,,19.81312124,18.96848795
,682.851,,2474.46,,19.61678777,18.84752491
,149.484,,742.187,,21.26611586,20.15494265
,682.851,,2474.44,,19.61678777,18.84753369
,70.9701,,357.173,,22.0749141,20.94902945
,308.163,,1230.22,,20.48065141,19.60626905
,165.68,,690.173,,21.15442743,20.23383109
,843.506,,3020.59,,19.3873822,18.63099656
,189.377,,755.543,,21.00928456,20.13557804
,120.024,,638.863,,21.5044324,20.31770667
,318.264,,1230.22,,20.44563385,19.60626905
,8878.79,,41794.9,,16.83171818,15.77841778
,1178.92,,4241.75,,19.0238918,18.26236334
,1178.92,,4234.85,,19.0238918,18.26413093
,290.68,,1102.44,,20.54406476,19.7253386
,379.968,,1392.31,,20.25323508,19.47188615
,890.093,,3142.09,,19.32901418,18.58817946
,187.616,,749.055,,21.01942796,20.14494174
,77.1349,,443.883,,21.98447534,20.71305473
,59.531,,415.786,,22.2657447,20.78405135
,577.21,,2108,,19.79926802,19.02154949
,577.446,,2108.23,,19.7988242,19.02143104
,546.682,,480.942,,19.8582657,20.62599425
,102.444,,742.781,,21.67638632,20.15407404
,404.103,,1491.02,,20.18637245,19.39751734
,577.465,,574.177,,19.79878847,20.43361153
,1256.5,,4442.04,,18.95469641,18.21226985
,76.3011,,337.697,,21.99627564,21.009908
,187.281,,893.912,,21.02136834,19.95298909
,598.064,,893.912,,19.76073349,19.95298909
,386.94,,1639.07,,20.23349357,19.29473225
,387.174,,1637.61,,20.23283718,19.2956998
,424.056,,1554.86,,20.13404461,19.35199778
,187.252,,893.912,,21.02153648,19.95298909
,593.232,,2149.13,,19.76954122,19.00056929
,251.535,,1051.12,,20.70110658,19.77709526
,584.678,,2038.96,,19.78531076,19.05770424
,584.815,,2038.06,,19.78505638,19.05818359
,909.823,,3101.79,,19.30521036,18.60219503
,147.099,,580.323,,21.28357834,20.42205155
,228.894,,1010.48,,20.80351662,19.8199067
,1495.67,,4998.19,,18.76551318,18.0841941
,140.063,,549.924,,21.33679408,20.48046932
,1711.65,,7460.69,,18.61906523,17.64927852
,159.967,,729.725,,21.19252664,20.17332795
,91.8498,,394.685,,21.7949071,20.84059945
,1327.44,,5147.94,,18.89506539,18.05214232
,112.391,,462.083,,21.5757738,20.66942603
,1589.94,,6502.63,,18.6991508,17.7985034
,680.087,,2467.37,,19.62119146,18.85064031
,121.146,,520.694,,21.49432994,20.53976957
,611.351,,2107.93,,19.73687607,19.02158555
,1152.88,,4035.11,,19.04814238,18.31658756
,1156.47,,4035.44,,19.04476671,18.31649877
,1711.65,,7460.69,,18.61906523,17.64927852
,205.203,,805.971,,20.92214338,20.06542747
,1716.9,,7211.22,,18.61574014,17.68620415
,449.511,,1695.18,,20.07075183,19.25818646
,492.858,,1748.7,,19.97079811,19.22443773
,1292.76,,4514.99,,18.92380788,18.19458403
,47678.5,,237541,,15.00679618,13.89187956
,769.847,,2785.74,,19.48659159,18.71887456
,1051.99,,3686.23,,19.14757361,18.41476993
,416.833,,1510.83,,20.15269741,19.38318701
,597.861,,2162.85,,19.76110208,18.99366001
,129.606,,715.135,,21.42103987,20.19525592
,183.677,,767.196,,21.0424657,20.11896018
,359.673,,1402,,20.31283305,19.46435597
,1495.67,,458.878,,18.76551318,20.67698292
,36507,,159921,,15.29666228,14.32146227
,720.025,,2628.95,,19.5592337,18.78177019
,141.405,,721.341,,21.32644073,20.18587446
,126.905,,647.534,,21.44390581,20.30306957
,103.783,,500.396,,21.66228709,20.58294143
,183.677,,767.196,,21.0424657,20.11896018
,23985.9,,148862,,15.75271259,14.39926638
,1098.93,,3392.27,,19.10017757,18.50499998
,1406.96,,5200.79,,18.83189826,18.04105271
,368.745,,1456.71,,20.28578729,19.42279325
,272.979,,1010.27,,20.61227954,19.82013237
,212.167,,847.673,,20.88590805,20.01065513
,211.9,,846.622,,20.88727525,20.01200213
,542.778,,1935.3,,19.86604705,19.11435527
,265.154,,1042.5,,20.64385718,19.78603585
,224.722,,859.48,,20.82348866,19.99563657
,169.032,,595.663,,21.13268032,20.39372445
,331.455,,1263.6,,20.4015412,19.57720196
,23988.8,,148797,,15.75258133,14.39974057
,853.738,,2949.71,,19.37429111,18.65677771
,3270.08,,9602.35,,17.9162067,17.37528218
,344.925,,1347.27,,20.35829096,19.50758941
,344.938,,1347.27,,20.35825004,19.50758941
,23985.9,,148813,,15.75271259,14.39962383
,100.544,,513.532,,21.69671224,20.55480723
,57.8214,,368.757,,22.29738113,20.91437533
,550.121,,1992.22,,19.85145708,19.08288277
,537.339,,1950.55,,19.87698173,19.10583329
,165.345,,686.724,,21.15662497,20.23927044
,758.215,,2716.79,,19.50312171,18.74608583
,566.796,,2076.92,,19.8190357,19.03767659
,584.477,,2180.2,,19.78568408,18.98498517
,664.683,,2581.07,,19.64606621,18.80172655
,664.57,,2578.99,,19.64625081,18.80260186
,525.699,,1879.8,,19.90075976,19.14594689
,569.839,,2114.15,,19.81322222,19.01838651
,359.35,,1328.19,,20.31380852,19.52307549
,108.607,,545.832,,21.6129581,20.48857853
,333.392,,1259.97,,20.3952147,19.5803255
,149.225,,669.804,,21.26799867,20.26635667
,98.8782,,529.503,,21.71485126,20.52155495
,4287.65,,16028.5,,17.62205432,16.8189938
,123.671,,731.8,,21.47193296,20.170245
,609.832,,2219.64,,19.73957712,18.96551965
,528.742,,2016.71,,19.89449312,19.06961738
,751.893,,2704.8,,19.51221254,18.75088811
,220.214,,1015,,20.84549033,19.8150609
,271.966,,1107.36,,20.61631611,19.72050393
,1375.24,,4934.81,,18.8566564,18.09804992
,306.003,,1226.33,,20.48828843,19.60970763
,1375.24,,4941.79,,18.8566564,18.09651529
,133.472,,711.749,,21.38912722,20.20040884
,169.413,,752.261,,21.13023581,20.14030464
,312.687,,1390.72,,20.46482808,19.47312676
,98.5376,,470.177,,21.71859769,20.65057256
,918.305,,3543.69,,19.29513527,18.4575867
,1206.76,,4298.17,,18.99855037,18.24801704
,248.562,,1067.63,,20.7140158,19.76017409
,112.416,,539.451,,21.57553232,20.501346
,1831.86,,6323.73,,18.54537194,17.82879271
,194.452,,810.001,,20.9805716,20.06001212
,1008.7,,3541.71,,19.19319759,18.45819351
,83.4908,,435.599,,21.89850608,20.73350882
,1005.57,,3535.56,,19.19657187,18.46008048
,123.636,,491.058,,21.47224028,20.60339403
,694.095,,2517.2,,19.59905535,18.8289317
,48.46,,461.114,,22.48914412,20.67170524
,1206.39,,4296.8,,18.99888332,18.24836316
,54.7759,,327.265,,22.35612884,21.0439771
,707.428,,2483.91,,19.57839703,18.84338637
,2441.93,,8872.11,,18.23326961,17.46115871
,2441.93,,8872.8,,18.23326961,17.46107428
,1012.09,,3573.71,,19.18955481,18.44842774
,21866.8,,106812,,15.85313956,14.75967589
,707.492,,2509.7,,19.57829881,18.83217148
,123.297,,754.099,,21.47522137,20.1376551
,704.233,,2459.25,,19.58331171,18.85421931
,118.3,,596.707,,21.52014078,20.39182318
,182.512,,860.356,,21.04937408,19.99453053
,2750.37,,11759.8,,18.10412484,17.15522617
,2750.37,,11760.1,,18.10412484,17.15519847
,93.8015,,505.759,,21.77207818,20.57136696
,92.8098,,505.759,,21.78361805,20.57136696
,764.767,,2733.56,,19.49377979,18.73940448
,764.767,,908.477,,19.49377979,19.93544117
,146.031,,699.853,,21.29148999,20.21870894
,905.03,,3055.27,,19.3109452,18.61860202
,1019.43,,3653.33,,19.18170912,18.42450375
,154.364,,617.371,,21.23123758,20.35486044
,337.569,,1297.07,,20.38169625,19.54881747
,1360.21,,4983.77,,18.86858773,18.08733103
